編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPVOMLPJKHJGFAU07DA,28,42.02,住家用,鋼筋混凝土造,85年2月8日,十二層,四層 陽台,全筆移轉
RPVOMLPJKHJGFAU07DA,28,13.10,共有部份,鋼筋混凝土造,85年2月8日,十二層,,持分移轉
RPROMLPJKHJGFAU66DA,41,219.19,住商用,鋼筋混凝土造,71年9月8日,三層,一層 二層 三層 屋頂突出物 騎樓 儲藏室,全筆移轉
RPXNMLLJKHJGFAU76DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,四層 陽台,全筆移轉
RPXNMLLJKHJGFAU76DA,,17.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPQNMLMJKHJGFAU78DA,,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,四層 陽台,全筆移轉
RPQNMLMJKHJGFAU78DA,,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPWOMLMLJHJGFAU96DA,39,83.57,住家用,鋼筋混凝土造,73年6月25日,五層,五層 陽台,全筆移轉
RPWOMLMLJHJGFAU96DA,39,5.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPWOMLMLJHJGFAU96DA,39,8.00,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPTNMLPKKHJGFAU86DA,21,100.48,住家用,鋼筋混凝土造,91年11月21日,十一層,九層 陽台,全筆移轉
RPTNMLPKKHJGFAU86DA,21,66.88,共有部份,鋼筋混凝土造,91年11月21日,十一層,,持分移轉
RPWPMLOLJHJGFAU27DA,20,144.61,住家用,鋼筋混凝土造,92年11月28日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLPKKHJGFAU56DA,26,194.77,住商用,鋼筋混凝土造,87年6月2日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPPOMLPKKHJGFAU56DA,26,207.07,住商用,鋼筋混凝土造,87年6月2日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPPNMLPKKHJGFCU66DA,,66.99,住家用,空心磚、蓋鐵皮,69年1月0日,一層,一層,全筆移轉
RPUOMLLKJHJGFAU56DA,,85.58,住家用,鋼筋水泥鐵架,66年3月0日,二層,一層 二層,全筆移轉
RPUOMLLKJHJGFAU56DA,47,43.88,住家用,鋼筋混凝土加強磚造,65年12月3日,一層,一層,全筆移轉
RPUNMLRLKIIGFAU27DA,,259.92,住宅,鋼筋混凝土造,112年9月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLRKKHJGFAU76DA,30,205.63,住家用,鋼筋混凝土造,83年1月21日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPWOMLRKKHJGFAU47DA,41,15.72,共有部份,鋼筋混凝土造,72年1月7日,四層,,持分移轉
RPWOMLRKKHJGFAU47DA,41,79.90,住家用,鋼筋混凝土造,72年1月7日,四層,四層,全筆移轉
RPUNMLPKJHJGFAU86DA,26,56.00,住家用,鋼筋混凝土造,87年2月18日,十四層,八層 陽台,全筆移轉
RPUNMLPKJHJGFAU86DA,26,8.54,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPUNMLPKJHJGFAU86DA,26,9.87,共有部份,鋼筋混凝土造,87年2月18日,十四層,,持分移轉
RPQOMLNLJHJGFAU09DA,,249.98,住宅,鋼筋混凝土造,112年12月26日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLQKKHJGFAU66DA,4,171.77,住家用,鋼筋混凝土造,108年12月11日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPOOMLPJKHJGFAU98DA,,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,六層 陽台,全筆移轉
RPOOMLPJKHJGFAU98DA,,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPOOMLPJKHJGFAU98DA,,13.75,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPSNMLTKKHJGFAU17DA,1,297.42,住家用,鋼筋混凝土造,111年8月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPPOMLPKKIIGFAU56DA,48,109.00,住家用,鋼筋混凝土造,65年5月29日,四層,三層,全筆移轉
RPTNMLTLJHJGFAU27DA,19,247.25,住家用,鋼筋混凝土造,94年1月19日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPPMLPKKHJGFAU66DA,38,122.33,住商用,鋼筋混凝土造,74年9月10日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLTLJHJGFAU86DA,45,159.70,住商用,鋼筋混凝土加強磚造,67年8月19日,二層,一層 二層 騎樓,全筆移轉
RPRNMLTKKHJGFAU07DA,,267.91,住宅,鋼筋混凝土造,112年11月6日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLTKKHJGFAU47DA,29,32.42,住家用,鋼筋混凝土造,83年11月15日,十二層,七層 陽台 花台,全筆移轉
RPVNMLTKKHJGFAU47DA,29,7.33,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLTKKHJGFAU47DA,29,8.53,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQPMLPLKIIGFAU86DA,36,47.44,住家用,鋼筋混凝土造,76年11月11日,二層,一層 二層,全筆移轉
RPVOMLMKJHJGFAU76DA,1,102.48,集合住宅,鋼筋混凝土造,111年10月24日,五層,二層 陽台,全筆移轉
RPVOMLMKJHJGFAU76DA,1,25.88,共有部分,鋼筋混凝土造,111年10月24日,五層,,持分移轉
RPVOMLMKJHJGFAU76DA,1,14.94,共有部分（停車空間）,鋼筋混凝土造,111年10月24日,五層,,持分移轉
RPPOMLMLKHJGFAU98DA,20,336.79,農舍,鋼筋混凝土造,92年12月19日,二層,一層 二層 陽台 見其他登記事項,全筆移轉
RPWOMLLLKHJGFAU96DA,4,47.25,集合住宅,鋼筋混凝土造,108年11月28日,五層,三層 陽台,全筆移轉
RPWOMLLLKHJGFAU96DA,4,9.73,本共有部分之項目有安全梯、梯廳、機房（一）、（二）、電梯、管理室等,鋼筋混凝土造,108年11月28日,五層,,持分移轉
RPRNMLRLKHJGFAU96DA,31,10.12,共有部份,鋼筋混凝土造,81年12月7日,五層,,持分移轉
RPRNMLRLKHJGFAU96DA,31,57.47,住家用,鋼筋混凝土造,81年12月7日,五層,五層 陽台 花台,全筆移轉
RPOOMLRLKHJGFAU76DA,,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,五層 陽台,全筆移轉
RPOOMLRLKHJGFAU76DA,,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPOOMLRLKHJGFAU76DA,,13.75,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPPOMLRLKHJGFAU86DA,,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,二層 陽台,全筆移轉
RPPOMLRLKHJGFAU86DA,,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPQNMLNLKHJGFBU56DA,47,47.50,農舍,加強磚造,,一層,一層,全筆移轉
RPPOMLRLKHJGFAU86DA,,12.65,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPROMLRLKHJGFAU07DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,三層 陽台,全筆移轉
RPROMLRLKHJGFAU07DA,,17.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPTOMLTLKHJGFAU47DA,,72.64,集合住宅,鋼筋混凝土造,112年11月28日,五層,一層,全筆移轉
RPTOMLTLKHJGFAU47DA,,16.24,共有部份,鋼筋混凝土造,112年11月28日,五層,,持分移轉
RPSOMLMJKHJGFAU09DA,23,11.43,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPSOMLMJKHJGFAU09DA,23,.38,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPSOMLMJKHJGFAU09DA,23,6.61,共有部份,鋼筋混凝土造,89年8月7日,十層,,持分移轉
RPSOMLMJKHJGFAU09DA,23,43.43,商業用,鋼筋混凝土造,89年8月7日,十層,一層,全筆移轉
RPPNMLPJKHJGFCU56DA,40,90.29,住家用,鋼筋混凝土加強磚造,73年4月18日,二層,一層 二層 陽台,全筆移轉
RPROMLPJLHJGFAU76DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,六層 陽台,全筆移轉
RPROMLPJLHJGFAU76DA,,17.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPQOMLOJKIIGFAU09DA,29,53.84,住家用,鋼筋混凝土造,83年10月28日,十四層,十四層 陽台,全筆移轉
RPQOMLOJKIIGFAU09DA,29,14.69,共有部份,鋼筋混凝土造,83年10月28日,十四層,,持分移轉
RPPNMLQJKIIGFAU09DA,26,155.10,住家用,鋼筋混凝土造,87年1月22日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPQOMLQJKIIGFAU66DA,28,227.31,住商用,鋼筋混凝土造,84年10月28日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPVNMLRJKIIGFAU17DA,44,85.41,住商用,鋼筋混凝土造,68年10月16日,二層,一層 二層 騎樓,全筆移轉
RPRNMLRJKIIGFAU76DA,5,74.06,集合住宅,鋼筋混凝土造,108年3月26日,七層,七層 陽台,全筆移轉
RPRNMLRJKIIGFAU76DA,5,28.40,本共有部分之項目有停車空間、機電設備空間、樓梯間、電梯間及升降設備機房等５項,鋼筋混凝土造,108年3月26日,七層,,持分移轉
RPRNMLRJKIIGFAU76DA,5,13.75,共有部份（停車空間）,鋼筋混凝土造,108年3月26日,七層,,持分移轉
RPUOMLRJKIIGFAU17DA,29,127.43,住家用,鋼筋混凝土造,83年7月27日,四層,四層 陽台,全筆移轉
RPUOMLRJKIIGFAU17DA,29,40.04,共有部份,鋼筋混凝土造,83年7月27日,四層,,持分移轉
RPUOMLRJKIIGFAU17DA,29,11.99,共有部份,鋼筋混凝土造,83年7月27日,四層,,持分移轉
RPTOMLRJKIIGFAU07DA,,189.34,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSOMLSJJIIGFAU96DA,29,63.52,住家用,鋼筋混凝土造,83年11月17日,七層,四層 陽台,全筆移轉
RPSOMLSJJIIGFAU96DA,29,20.59,共有部份,鋼筋混凝土造,83年11月17日,七層,,持分移轉
RPRNMLRJKIIGFCU96DA,1,185.51,住家用,鋼筋混凝土造,111年11月17日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOPMLNLJIIGFAU98DA,31,180.79,住家用,鋼筋混凝土造,82年4月1日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLSJKIIGFAU27DA,29,25.57,住家用,鋼筋混凝土造,83年11月15日,十二層,九層 花台,全筆移轉
RPVNMLSJKIIGFAU27DA,29,5.31,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLSJKIIGFAU27DA,29,8.30,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLSJKIIGFAU47DA,37,116.58,住家用,鋼筋混凝土造,76年1月27日,二層,一層 二層,全筆移轉
RPUOMLSJKIIGFAU27DA,54,68.68,住家用,鋼筋混凝土造,58年12月23日,二層,一層 二層,全筆移轉
RPPPMLKLJIIGFAU78DA,,216.00,社區住宅,鋼筋混凝土造,112年7月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLLJKIIGFBU68DA,28,197.47,住家用,鋼筋混凝土造,84年12月13日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPQNMLLJKIIGFBU78DA,28,206.95,住家用,鋼筋混凝土造,84年12月13日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPQNMLKLJIIGFAU68DA,28,203.61,住家用,鋼筋混凝土造,85年2月16日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項,全筆移轉
RPWNMLLLJIIGFAU76DA,39,88.50,住家用,鋼筋混凝土加強磚造,73年8月31日,二層,一層 二層,全筆移轉
RPVOMLPJKIIGFAU07DA,,52.44,集合住宅,鋼筋混凝土造,112年10月3日,七層,七層 陽台,全筆移轉
RPVOMLPJKIIGFAU07DA,,20.07,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPPNMLRJKIIGFAU56DA,27,18.90,共有部份,鋼筋混凝土造,86年1月6日,七層,,持分移轉
RPPNMLRJKIIGFAU56DA,27,13.23,共有部份,鋼筋混凝土造,86年1月6日,七層,,持分移轉
RPPNMLRJKIIGFAU56DA,27,81.68,住家用,鋼筋混凝土造,86年1月6日,七層,七層 陽台,全筆移轉
RPRNMLMKKIIGFAU98DA,17,206.52,住家用,鋼筋混凝土造,95年6月16日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLMKKIIGFAU86DA,30,82.10,住家用,鋼筋混凝土造,82年9月25日,八層,五層 陽台,全筆移轉
RPWNMLMKKIIGFAU86DA,30,38.46,共有部份,鋼筋混凝土造,82年9月25日,八層,,持分移轉
RPTNMLMKKIIGFAU56DA,45,81.76,住家用,鋼筋混凝土造,67年8月30日,二層,一層 二層,全筆移轉
RPSNMLQJKIIGFAU76DA,29,209.14,住家用,鋼筋混凝土造,84年5月4日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLRLJIIGFCU86DA,25,153.41,住家用,鋼筋混凝土造,88年4月27日,二層,一層 二層 陽台,全筆移轉
RPTNMLRJKIIGFAU96DA,41,88.16,住家用,鋼筋混凝土加強磚造,71年6月11日,二層,一層 二層,全筆移轉
RPSNMLSJKIIGFAU96DA,29,28.77,住家用,鋼筋混凝土造,83年11月17日,五層,四層 陽台,全筆移轉
RPSNMLSJKIIGFAU96DA,29,6.61,共有部份,鋼筋混凝土造,83年11月17日,五層,,持分移轉
RPSNMLLLJIIGFAU98DA,47,50.62,住家用,鋼筋混凝土加強磚木造,66年2月15日,一層,一層 見其他登記事項,全筆移轉
RPSNMLLLJIIGFAU98DA,49,38.11,住家用,木石磚造（磚石造）,,一層,一層,全筆移轉
RPUOMLLKKIIGFAU66DA,35,98.46,住家用,鋼筋混凝土造,77年6月2日,五層,三層 陽台,全筆移轉
RPUOMLLKKIIGFAU66DA,35,8.05,共有部份,鋼筋混凝土造,77年6月2日,五層,,持分移轉
RPROMLMKKIIGFAU09DA,43,162.48,住工用,鋼筋混凝土造,70年1月14日,二層,一層 二層 防空避難室 騎樓,全筆移轉
RPTOMLMKKIIGFAU66DA,59,99.76,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPXNMLMLJIIGFAU96DA,24,93.31,農舍,鋼筋混凝土造,88年7月6日,一層,一層 見其他登記事項,全筆移轉
RPPPMLLJKIIGFAU78DA,6,101.96,集合住宅,鋼筋混凝土造,107年1月29日,十一層,四層 陽台,全筆移轉
RPPPMLLJKIIGFAU78DA,6,38.19,共有部份,鋼筋混凝土造,107年1月29日,十一層,,持分移轉
RPPPMLLJKIIGFAU78DA,6,18.46,共有部份,鋼筋混凝土造,107年1月29日,十一層,,持分移轉
RPVOMLSJKIIGFAU37DA,27,113.55,住家用,鋼筋混凝土造,85年10月29日,十六層,十二層 陽台,全筆移轉
RPVOMLSJKIIGFAU37DA,27,19.87,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPVOMLSJKIIGFAU37DA,27,14.47,停車空間,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPVOMLSJKIIGFAU37DA,27,30.95,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPQOMLRJKIIGFAU76DA,,241.40,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLRJKIIGFAU66DA,,194.97,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPWOMLLKKIIGFAU86DA,26,39.81,住家用,鋼筋混凝土造,87年5月7日,十層,八層 陽台,全筆移轉
RPWOMLLKKIIGFAU86DA,26,9.42,共有部份,鋼筋混凝土造,87年5月7日,十層,,持分移轉
RPPNMLMKKIIGFAU78DA,,97.66,住商用,鋼筋混凝土加強磚造,67年10月0日,二層,一層 二層 騎樓,全筆移轉
RPUNMLMKKIIGFAU66DA,29,30.75,住家用,鋼筋混凝土造,83年10月7日,九層,二層 陽台,全筆移轉
RPUNMLMKKIIGFAU66DA,29,11.99,共有部份,鋼筋混凝土造,83年10月7日,九層,,持分移轉
RPPOMLNKKIIGFAU98DA,28,62.20,住家用,鋼筋混凝土造,85年3月9日,七層,五層 陽台,全筆移轉
RPPOMLNKKIIGFAU98DA,28,24.37,共有部份,鋼筋混凝土造,85年3月9日,七層,,持分移轉
RPQNMLOKKIIGFAU09DA,42,100.20,住家用,鋼筋混凝土加強磚造,70年10月24日,二層,一層 二層,全筆移轉
RPSOMLRLJIIGFAU07DA,,55.79,集合住宅,鋼筋混凝土造,112年7月26日,十五層,九層 陽台,全筆移轉
RPSOMLRLJIIGFAU07DA,,23.72,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPUNMLLKKIIGFAU56DA,18,264.69,住商用,鋼筋混凝土造,94年7月8日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPUNMLNKKIIGFAU76DA,,189.63,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPROMLNKKIIGFAU56DA,27,25.11,住家用,鋼筋混凝土造,86年1月13日,七層,五層 陽台,全筆移轉
RPROMLNKKIIGFAU56DA,27,46.36,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPROMLNKKIIGFAU56DA,27,10.52,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPSNMLOKKIIGFAU66DA,43,83.35,住家用,鋼筋混凝土造,69年12月12日,四層,三層,全筆移轉
RPSNMLOKKIIGFAU66DA,43,16.07,共有部份,鋼筋混凝土造,69年12月12日,四層,,持分移轉
RPSNMLPKKIIGFAU76DA,,328.37,住家用,鋼筋混凝土造,,二層,一層 二層 騎樓,全筆移轉
RPVOMLOKKIIGFAU07DA,30,143.19,商業用,鋼筋混凝土造,83年4月14日,六層,一層 平台,全筆移轉
RPVOMLOKKIIGFAU07DA,30,35.74,共有部份,鋼筋混凝土造,83年4月14日,六層,,持分移轉
RPROMLRJKIIGFAU86DA,23,14.01,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPROMLRJKIIGFAU86DA,23,.47,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPROMLRJKIIGFAU86DA,23,9.48,共有部份,鋼筋混凝土造,89年8月7日,十二層,,持分移轉
RPROMLRJKIIGFAU86DA,23,54.73,住家用,鋼筋混凝土造,89年8月7日,十二層,二層 陽台 露台,全筆移轉
RPTOMLOKKIIGFAU86DA,49,123.92,商業用,鋼筋混凝土造,63年12月3日,三層,一層 二層 三層 地下層,全筆移轉
RPQNMLPKKIIGFAU56DA,29,148.98,住家用,鋼筋混凝土造,83年7月14日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPRNMLPKKIIGFAU66DA,45,84.75,住家用,鋼筋混凝土加強磚造,68年5月9日,二層,一層 二層,全筆移轉
RPPNMLPJKIIGFAU98DA,,38.92,集合住宅,鋼筋混凝土造,112年10月3日,七層,一層,全筆移轉
RPPNMLPJKIIGFAU98DA,,20.80,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPRNMLSKKIIGFAU96DA,1,45.72,集合住宅,鋼筋混凝土造,112年3月27日,五層,三層 陽台,全筆移轉
RPRNMLSKKIIGFAU96DA,2,18.58,共有部份,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPRNMLSKKIIGFAU96DA,2,6.88,共有部分（停車空間）,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPTOMLPJKIIGFAU86DA,,45.58,集合住宅,鋼筋混凝土造,112年10月3日,七層,五層 陽台,全筆移轉
RPTOMLPJKIIGFAU86DA,,17.42,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPVOMLLJKIIGFAU66DA,44,93.84,住家用,鋼筋混凝土加強磚造,69年1月21日,二層,一層 二層,全筆移轉
RPPPMLKMJIIGFAU88DA,24,20.85,住家用,鋼筋混凝土造,88年11月25日,六層,六層 陽台,全筆移轉
RPPPMLKMJIIGFAU88DA,24,17.59,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPOPMLKMJIIGFAU78DA,29,34.13,住家用,鋼筋混凝土造,83年11月15日,十二層,七層,全筆移轉
RPOPMLKMJIIGFAU78DA,29,11.17,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOPMLKMJIIGFAU78DA,29,5.97,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLPKKIIGFAU27DA,46,110.12,住商用,鋼筋混凝土加強磚造,66年10月18日,二層,一層 二層 騎樓,全筆移轉
RPQNMLSKKIIGFAU86DA,24,19.16,住家用,鋼筋混凝土造,88年11月25日,六層,三層 陽台,全筆移轉
RPQNMLSKKIIGFAU86DA,24,16.23,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPSOMLSKKIIGFAU17DA,42,86.02,住家用,鋼筋混凝土加強磚造,70年10月24日,二層,一層 二層,全筆移轉
RPQOMLOKKIIGFAU56DA,28,82.82,住家用,鋼筋混凝土造,85年3月25日,七層,六層 陽台,全筆移轉
RPQOMLOKKIIGFAU56DA,28,28.02,共有部份,鋼筋混凝土造,85年3月25日,七層,,持分移轉
RPROMLOKKIIGFAU66DA,,52.44,集合住宅,鋼筋混凝土造,112年10月3日,七層,三層 陽台,全筆移轉
RPROMLOKKIIGFAU66DA,,20.07,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPRPMLLKKIIGFAU09DA,42,167.03,住商用,鋼筋混凝土造,70年12月5日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPQPMLPJKIIGFAU66DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,二層 陽台,全筆移轉
RPQPMLPJKIIGFAU66DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPWOMLSKKIIGFAU57DA,40,121.32,住商用,鋼筋混凝土加強磚造,72年10月28日,二層,一層 二層 騎樓,全筆移轉
RPQOMLSKKIIGFAU96DA,29,72.86,住家用,鋼筋混凝土造,83年10月3日,六層,三層 陽台,全筆移轉
RPQOMLSKKIIGFAU96DA,29,8.29,共有部份,鋼筋混凝土造,83年10月3日,六層,,持分移轉
RPTNMLNKKIIGFAU66DA,5,990.48,住家用,鋼筋混凝土造,107年7月18日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPNMLLKKIIGFAU68DA,40,8.32,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPPNMLLKKIIGFAU68DA,40,79.07,住家用,鋼筋混凝土造,72年9月10日,四層,四層,全筆移轉
RPPNMLLKKIIGFAU68DA,40,.39,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPPNMLLKKIIGFAU68DA,40,2.10,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPVOMLSKKIIGFAU47DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPPPMLSKKIIGFAU96DA,18,226.79,住家用,鋼筋混凝土造,94年12月19日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPSOMLTKKIIGFAU27DA,,104.29,集合住宅,鋼筋混凝土造,112年10月13日,八層,四層 陽台,全筆移轉
RPSOMLTKKIIGFAU27DA,,43.14,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPXOMLTKKIIGFAU77DA,33,237.19,廠房、貯藏室、單身宿舍,鋼筋混凝土造,80年1月3日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPQPMLSKKIIGFAU07DA,,80.07,集合住宅,鋼筋混凝土造,112年7月26日,十五層,五層 陽台,全筆移轉
RPQPMLSKKIIGFAU07DA,,33.73,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPQPMLSKKIIGFAU07DA,,30.49,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPTPMLTKKIIGFAU47DA,29,58.50,住家用,鋼筋混凝土造,84年2月6日,五層,四層 陽台,全筆移轉
RPTPMLTKKIIGFAU47DA,29,11.87,共有部份,鋼筋混凝土造,84年2月6日,五層,,持分移轉
RPPNMLKLKIIGFAU78EA,34,42.19,住家用,鋼筋混凝土造,78年11月4日,六層,五層 陽台,全筆移轉
RPPNMLKLKIIGFAU78EA,34,11.74,共有部份,鋼筋混凝土造,78年11月4日,六層,,持分移轉
RPWOMLPKJIIGFAU17DA,8,337.65,住家用,鋼筋混凝土造,105年4月20日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOPMLPJKIIGFAU09DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPOPMLPJKIIGFAU09DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPROMLOLJIIGFAU66DA,36,117.48,住家用,鋼筋混凝土造,76年12月30日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLPKJIIGFAU09DA,,80.60,住家用,水泥磚及木造,58年0月0日,一層,一層,全筆移轉
RPVPMLPJKIIGFAU17DA,,52.44,集合住宅,鋼筋混凝土造,112年10月3日,七層,五層 陽台,全筆移轉
RPVPMLPJKIIGFAU17DA,,20.07,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPSOMLMKKIIGFAU56DA,26,88.60,住家用,鋼筋混凝土造,87年4月3日,十層,八層 陽台,全筆移轉
RPSOMLMKKIIGFAU56DA,26,17.00,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPSOMLMKKIIGFAU56DA,26,9.23,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPSOMLMKKIIGFAU56DA,26,8.45,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPROMLSKKIIGFAU07DA,,188.91,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLLJKIIGFAU58DA,30,32.20,住家用,鋼筋混凝土造,82年11月5日,九層,六層,全筆移轉
RPOOMLLJKIIGFAU58DA,30,11.84,共有部份,鋼筋混凝土造,82年11月5日,九層,,持分移轉
RPUOMLSKKIIGFAU37DA,,188.91,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPPMLTKKIIGFAU07DA,,156.44,住宅,鋼筋混凝土造,112年11月3日,三層,一層 二層 三層 陽台,全筆移轉
RPSPMLTKKIIGFAU37DA,30,58.33,住家用,鋼筋混凝土造,83年5月16日,五層,三層 陽台,全筆移轉
RPSPMLTKKIIGFAU37DA,30,12.33,共有部份,鋼筋混凝土造,83年5月16日,五層,,持分移轉
RPXNMLKLKIIGFAU86DA,8,179.23,住家用,鋼筋混凝土造,104年6月12日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLLLKIIGFAU88DA,37,75.04,住家用,鋼筋混凝土造,75年9月20日,四層,三層 陽台,全筆移轉
RPQNMLLLKIIGFAU88DA,37,9.09,共有部份,鋼筋混凝土造,75年9月20日,四層,,持分移轉
