鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉永興七街７號五樓之一,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,107.32,3,2,2,有,有,6250000,59027,一樓平面,14.99,800000,,RPSOMLSJMHJGFAU27DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號七樓之三,22.52,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,77.17,2,2,1,有,有,4750000,61552,,0.0,0,,SPSOMLSJMHJGFAU37DA,49.64,0.0,6.86,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號七樓之六,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.33,3,2,2,有,有,5600000,60652,,0.0,0,,TPSOMLSJMHJGFAU47DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉永興七街９號二樓之一,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,113.35,2,2,2,有,有,6160000,53720,一樓平面,21.02,1200000,,RPUOMLSJMHJGFAU47DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街９號四樓之二,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.41000000000001,2,2,2,有,有,5230000,56596,,0.0,0,,SPUOMLSJMHJGFAU57DA,60.39,0.0,7.4,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號三樓之一,26.8,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.31,3,2,2,有,有,5200000,56332,,0.0,0,,TPUOMLSJMHJGFAU67DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號三樓之五,26.8,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.39000000000001,2,2,2,有,有,5150000,55742,,0.0,0,,UPUOMLSJMHJGFAU77DA,60.39,0.0,7.4,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶豐九街２８３號三樓之二,28.25,住,,,1130310,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120529,95.03,2,1,1,有,有,7400000,80049,一樓平面,12.58,800000,土地價款:4158000建物價款:2442000車位編號:1車位價款:800000,RPTNMLTJMHJGFAU37DA,53.78,0.0,5.24,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠四街８５巷２０號,99.0,住,,,1130318,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0890110,188.16,3,2,3,有,無,12000000,63776,,0.0,0,,RPUNMLKKMHJGFAU66DA,173.37,0.0,14.79,無,
光復鄉,土地,大安段1687-8地號,41.47,,,,1130329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,752400,18143,,0.0,0,未登記建物；畸零地或有合併使用效益；包含公共設施保留地用地；,RPRNMLTJMHJGFBU27DA,0.0,0.0,0.0,無,
光復鄉,土地,大安段1350-10地號,561.0,,,,1130312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3394000,6050,,0.0,0,,RPRNMLLKMHJGFBU56DA,0.0,0.0,0.0,無,
鳳林鎮,土地,鳳信段1109地號,3107.87,,特定農業區,農牧用地,1130315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,2252,,0.0,0,,RPTNMLLKMHJGFBU76DA,0.0,0.0,0.0,無,
萬榮鄉,土地,支亞干段1130地號,2240.09,,一般農業區,農牧用地,1130324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,201,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKMHJGFBU98EA,0.0,0.0,0.0,無,0125
光復鄉,土地,大豐段688地號,656.34,,山坡地保育區,農牧用地,1130331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,609,,0.0,0,農作物；,RPPNMLLKMHJGFBU09EA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮大同路２０６號,135.0,住,,,1130315,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0621115,110.63,3,1,2,有,無,1000000,9039,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKKMHJGFCU56EA,110.63,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村６１之５號,96.35,住,,,1130320,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030311,174.38,4,1,4,有,無,13280000,76156,,0.0,0,其他增建；,RPPOMLPLLHJGFAU76DA,160.98,0.0,13.4,無,0126
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街９號六樓之六,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.33,3,2,2,有,有,5500000,59569,,0.0,0,,RPVOMLSJMHJGFAU57DA,60.22,0.0,7.49,有,
吉安鄉,土地,永興段1191地號,25.82,,鄉村區,乙種建築用地,1130322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,38730,,0.0,0,,SPVOMLSJMHJGFAU67DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號二樓之五,26.8,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.39000000000001,2,2,2,有,有,4950000,53577,,0.0,0,,TPVOMLSJMHJGFAU77DA,60.39,0.0,7.4,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街９號二樓之六,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.33,2,2,2,有,有,4960000,53720,,0.0,0,,RPWOMLSJMHJGFAU67DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉永興七街７號二樓之一,26.8,,鄉村區,乙種建築用地,1130322,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,104.97999999999999,2,2,2,有,有,5750000,53618,一樓平面,12.66,800000,,SPWOMLSJMHJGFAU77DA,60.22,0.0,7.49,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號五樓之三,22.52,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,77.17,2,2,1,有,有,4700000,60904,,0.0,0,,TPWOMLSJMHJGFAU87DA,49.64,0.0,6.86,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號三樓之二,26.8,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.39000000000001,2,2,2,有,有,5150000,55742,,0.0,0,,RPXOMLSJMHJGFAU77DA,60.39,0.0,7.4,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號四樓之一,26.81,,鄉村區,乙種建築用地,1130322,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.33,3,2,2,有,有,5300000,57403,,0.0,0,,SPXOMLSJMHJGFAU87DA,60.22,0.0,7.49,有,
吉安鄉,土地,福興段1147-3地號,36.0,都市：其他:道路用地,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,5556,,0.0,0,包含公共設施保留地用地；,RPPOMLLKMHJGFAU98DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛三街４６號,19.37,住,,,1130318,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830525,88.38,2,2,2,有,無,5000000,56574,升降平面,0.0,0,遮雨棚增建、後平台外牆其他增建；,RPOPMLMKMHJGFAU09DA,57.37,2.87,0.0,有,0127
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街１１８號五樓之八,7.91,住,,,1130324,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811209,27.61,1,0,1,有,有,2100000,76059,,0.0,0,,RPPQMLMKMHJGFAU66DA,20.63,0.0,1.6,有,0128
新城鄉,土地,嘉新段495地號,44.0,農,,,1130326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,27273,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQQMLMKMHJGFAU76DA,0.0,0.0,0.0,無,
光復鄉,房地(土地+建物),花蓮縣光復鄉林森路１１６號,100.0,住,,,1130320,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830801,202.49,7,0,6,有,無,5800000,28643,,0.0,0,其他增建；,RPQNMLLKMHJGFBU09DA,199.43,0.0,3.06,無,0129
光復鄉,房地(土地+建物),花蓮縣光復鄉敦厚路５３號,84.0,住,,,1130331,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680303,124.48,2,1,2,有,無,1700000,13657,,0.0,0,頂樓加蓋；,RPQNMLLKMHJGFBU56EA,124.48,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街６０之１號二樓之二,19.39,住,,,1130304,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851007,73.47,2,1,1,有,有,3050000,41514,,0.0,0,其他增建；,RPUPMLRLLHJGFAU57DA,52.54,0.0,7.8,有,
花蓮市,建物,花蓮縣花蓮市民德四街３７巷１弄２號,0.0,,,,1130327,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0671018,107.46,4,2,4,有,無,2700000,25126,,0.0,0,建物坐落地號：民德段287地號；陽台外推；頂樓加蓋；,RPOOMLMJMHJGFAU88DA,107.46,0.0,0.0,無,0130
秀林鄉,土地,加灣段849地號,1568.0,,一般農業區,農牧用地,1130307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,1913,,0.0,0,,RPQOMLLKMHJGFAU09DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街２０號五樓之二,16.75,住,,,1130316,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840630,93.4,3,2,2,有,有,5600000,59957,,0.0,0,公共設施含車位，車位編號5號,RPTOMLMKMHJGFAU86DA,57.0,0.0,7.95,有,0131
吉安鄉,土地,海濱段14-2地號,2521.52,,一般農業區,農牧用地,1130318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10500000,4164,,0.0,0,,RPOSMLMKMHJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,慈安段116地號,214.0,住,,,1130308,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13590000,63505,,0.0,0,,RPVNMLPKMHJGFAU27DA,0.0,0.0,0.0,無,0132
花蓮市,房地(土地+建物),花蓮縣花蓮市自立路１６號,97.0,住,,,1130306,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780517,246.54,4,2,4,有,無,12800000,51919,,0.0,0,其他增建；,RPWOMLPKMHJGFAU47DA,238.01,0.0,8.53,無,
花蓮市,土地,富國段72地號,0.98,住,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,有,620000,0,,0.0,0,車位位於公共設施親友、員工、共有人或其他特殊關係間之交易；,RPOPMLPKMHJGFAU76DA,0.0,0.0,0.0,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市介林二街１０號,191.0,住,,,1130325,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680000,126.12,4,2,2,有,無,16550000,131224,,0.0,0,含傢俱設備費；其他增建；,RPPQMLPKMHJGFAU96DA,126.12,0.0,0.0,無,0133
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城南五街８號三樓,39.75,商,,,1130306,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1080508,135.73000000000002,3,2,3,有,無,6200000,45679,,0.0,0,,RPPNMLMKMHJGFCU56DA,90.77,0.0,8.96,無,0134
玉里鎮,土地,玉里段2688地號,4650.0,,特定農業區,農牧用地,1130326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,968,,0.0,0,,RPPNMLQKMHJGFCU07EA,0.0,0.0,0.0,無,0135
吉安鄉,土地,福吉段419-3地號,505.0,,特定農業區,農牧用地,1130302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3180000,6297,,0.0,0,,RPUNMLSKLHJGFAU37DA,0.0,0.0,0.0,無,0136
花蓮市,房地(土地+建物),花蓮縣花蓮市明禮路３０號,70.0,住,,,1130312,土地1建物1車位0,全,一層,透天厝,住家用,木造,,65.54,1,1,1,有,無,10000000,152579,,0.0,0,,RPVNMLLLLHJGFAU86DA,65.54,0.0,0.0,無,
吉安鄉,土地,慶豐段852-9地號,235.54,農,,,1130301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,7642,,0.0,0,農作物；,RPOOMLRLLHJGFAU86DA,0.0,0.0,0.0,無,0137
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里四街１４號,83.0,住,,,1130318,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690111,85.36,3,2,2,有,無,6500000,76148,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPOOMLLJMHJGFAU78DA,85.36,0.0,0.0,無,0138
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔十五街３１巷２０號,98.0,住,,,1130305,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831124,205.02,4,2,3,有,無,10500000,51215,,0.0,0,其他增建；,RPPQMLTJMHJGFAU27DA,177.21,9.27,18.54,無,
秀林鄉,土地,加灣段282地號,1485.07,,一般農業區,農牧用地,1130306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2950000,1986,,0.0,0,,RPTSMLMKMHJGFAU27DA,0.0,0.0,0.0,無,0139
吉安鄉,土地,稻香段538-3地號,49.0,都市：其他:道路用地,,,1130319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,3673,,0.0,0,包含公共設施保留地用地；,RPROMLPKMHJGFAU96DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市自強路５０７巷５號五樓,37.67,住,,,1130317,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771125,97.34,3,2,2,有,無,2650000,27224,,0.0,0,其他增建；,RPTSMLPKMHJGFAU57DA,82.2,0.0,9.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市商校街５０號二樓,93.88,住,,,1130310,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830719,231.65,4,2,2,有,無,11800000,50939,,0.0,0,車位含在共有 部分其他增建；,RPOTMLPKMHJGFAU17DA,136.64,0.0,23.39,無,0140
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號十樓之三,5.63,住,,,1130316,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,39.56,1,1,1,有,有,2270000,57381,,0.0,0,,RPRTMLPKMHJGFAU47DA,23.34,0.36,6.66,有,
吉安鄉,土地,吉興段751地號,716.68,農,,,1130302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4119000,5747,,0.0,0,,RPSNMLQKMHJGFAU07DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興一街２０１號,1862.63,,特定農業區,農牧用地,1130311,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1030714,296.92,5,2,5,有,無,24500000,82514,,0.0,0,含傢俱設備費；,RPTNMLQKMHJGFAU17DA,280.22,0.0,16.7,無,0141
花蓮市,房地(土地+建物),花蓮縣花蓮市永興路３之２號,29.54,商,,,1130301,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650529,100.46,3,2,3,有,無,6100000,60721,,0.0,0,其他增建；,RPPOMLQKMHJGFAU86DA,100.46,0.0,0.0,無,0142
花蓮市,房地(土地+建物),花蓮縣花蓮市中福路１１１號,71.0,住,,,1130315,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0611016,120.17,0,0,0,無,無,9100000,75726,,0.0,0,,RPVNMLRKMHJGFAU47DA,120.17,0.0,0.0,無,0143
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉民權東路４１號,215.0,住,,,1130326,土地5建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0850201,110.51,4,2,2,有,無,5300000,47959,,0.0,0,頂樓加蓋；,RPPNMLNKMHJGFCU66DA,110.51,0.0,0.0,無,
玉里鎮,土地,舊田段1545地號,1205.23,,山坡地保育區,農牧用地,1130325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,245600,204,,0.0,0,地清或未辦繼承標售；,RPPNMLPKMHJGFCU96EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路９３巷１６號,36.83,商,,,1130304,土地2建物2車位0,一層，二層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820109,223.22,3,3,3,有,有,9000000,40319,,0.0,0,,RPSSMLMKMHJGFAU17DA,161.44,8.48,16.32,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街２３巷８號五樓,45.99,住,,,1130310,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871009,135.16,3,2,2,有,有,7300000,54010,,0.0,0,,RPPTMLPKMHJGFAU27DA,81.38,0.0,9.74,有,0144
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街１０２號八樓之二,19.92,住,,,1130314,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,117.84,3,2,2,有,有,5900000,50068,,0.0,0,,RPQNMLRKMHJGFAU96DA,82.86,0.0,8.08,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５１號五樓之三,8.51,住,,,1130313,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,52.19,1,0,1,有,有,2100000,40238,,0.0,0,其他增建；,RPXNMLRKMHJGFAU67DA,25.34,0.0,10.58,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路３８２號,73.0,住,,,1130312,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0621229,98.1,5,1,2,有,無,8300000,84608,,0.0,0,含傢俱設備費；頂樓加蓋；其他增建；,RPTOMLSKMHJGFAU47DA,98.1,0.0,0.0,無,
光復鄉,土地,大興段705地號,1539.46,,一般農業區,農牧用地,1130313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,974,,0.0,0,農作物；,RPSNMLLKMHJGFBU66DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,新舞鶴段1648地號,3020.28,,山坡地保育區,農牧用地,1130306,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,662,,0.0,0,,RPQNMLMKMHJGFCU66DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段1048地號,2103.7,,特定農業區,農牧用地,1130304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,618,,0.0,0,,RPPNMLPKMHJGFCU86DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮大同路８７號,89.0,住,,,1130327,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0690107,113.65,3,1,2,有,無,6800000,59833,,0.0,0,頂樓加蓋；,RPPNMLRKMHJGFCU07DA,113.65,0.0,0.0,無,
吉安鄉,土地,永安段954地號,791.88,,鄉村區,乙種建築用地,1130307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26350000,33275,,0.0,0,,RPSPMLRLLHJGFAU37DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路５２巷１３號,101.0,住,,,1130306,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0700729,120.23,5,2,6,有,無,12500000,103967,,0.0,0,,RPPNMLLJMHJGFAU78DA,116.83,0.0,3.4,無,0145
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南山四街１１號,135.0,住,,,1130309,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0791126,221.96,5,2,3,有,無,10580000,47666,,0.0,0,含傢俱設備費；其他增建；,RPWNMLMJMHJGFAU96DA,203.6,0.0,18.36,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市建中街１３巷５號五樓,34.1,住,,,1130310,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701005,103.52,3,2,2,有,無,4400000,42504,,0.0,0,其他增建；,RPXPMLTJMHJGFAU97DA,89.67,0.0,0.0,無,0146
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號二樓之一,11.62,商,,,1130313,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,72.59,2,1,1,有,有,5913600,81466,,0.0,0,,RPRNMLQKMHJGFAU96DA,45.54,0.0,6.98,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街１４１之３號,0.69,商,,,1130319,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701204,82.91,3,2,1,有,無,5200000,62719,,0.0,0,,RPVNMLQKMHJGFAU37DA,67.58,0.0,0.0,無,0147
秀林鄉,土地,下台地段747地號,4322.28,,一般農業區,農牧用地,1130317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6600000,1527,,0.0,0,,RPWNMLRKMHJGFAU57DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉民有二街４３號,79.31,,鄉村區,乙種建築用地,1130307,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691223,81.6,3,2,3,有,無,6700000,82108,,0.0,0,,RPVOMLRKMHJGFAU57DA,81.6,0.0,0.0,無,0148
壽豐鄉,土地,精鐘段1051地號,1142.4,,一般農業區,農牧用地,1130307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,875,,0.0,0,,RPXNMLSKMHJGFAU77DA,0.0,0.0,0.0,無,0149
花蓮市,房地(土地+建物),花蓮縣花蓮市民德四街９號七樓之三,28.86,住,,,1130315,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0811121,145.3,3,2,2,有,有,11000000,75705,,0.0,0,其他增建；,RPVOMLSKMHJGFAU67DA,106.17,0.0,11.51,有,0150
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中原路５３３巷３２之１２號五樓之三,35.94,住,,,1130319,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130305,123.62,2,2,2,有,有,9000000,72804,一樓平面,14.22,0,停車位編號:3號,RPWPMLSKMHJGFAU87DA,72.53,0.0,9.83,有,
