編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPROMLOKNHJGFAU96DA,,41.26,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPPPMLPKNHJGFAU96DA,3,86.39,集合住宅,鋼筋混凝土造,109年12月31日,五層,二層 陽台,全筆移轉
RPPPMLPKNHJGFAU96DA,3,31.07,共有部份,鋼筋混凝土造,109年12月31日,五層,,持分移轉
RPVOMLPKNHJGFAU47DA,23,37.47,共有部份,鋼筋混凝土造,90年1月19日,六層,,持分移轉
RPVOMLPKNHJGFAU47DA,23,79.62,住家用,鋼筋混凝土造,90年1月19日,六層,一層 陽台,全筆移轉
RPSPMLKKMHJGFAU66DA,51,118.86,住家用,鋼筋混凝土加強磚造,62年6月25日,二層,一層 二層 騎樓,全筆移轉
RPSNMLQKNHJGFBU27DA,32,184.41,住商用,鋼筋混凝土造,81年7月4日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPRNMLRKNHJGFCU37DA,31,197.70,人行、店鋪、住宅。,鋼筋混凝土造,82年3月26日,三層,一層 二層 三層 騎樓,全筆移轉
RPVNMLRKNHJGFAU57DA,45,327.13,住家用,鋼骨鋼筋混凝土造、鋼筋混凝土加強磚造,68年1月24日,二層,一層 二層 陽台 騎樓,全筆移轉
RPQNMLRKNHJGFCU27DA,6,218.14,住家用,鋼筋混凝土造,107年1月18日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXNMLRKNHJGFAU77DA,34,199.33,住家用,鋼筋混凝土造,79年8月16日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLRKNHJGFAU07DA,,273.04,住宅,鋼筋混凝土造,113年1月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPTOMLRKNHJGFAU47DA,28,31.44,商業用,鋼筋混凝土造,85年1月4日,六層,三層 陽台,全筆移轉
RPTOMLRKNHJGFAU47DA,28,11.83,共有部份,鋼筋混凝土造,85年1月4日,六層,,持分移轉
RPPNMLLLNHJGFAU09DA,23,186.16,住商用,鋼筋混凝土造,90年3月19日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 雨遮,全筆移轉
RPUOMLKLNHJGFAU96DA,29,23.54,住家用,鋼筋混凝土造,83年11月15日,十二層,六層 花台,全筆移轉
RPUOMLKLNHJGFAU96DA,29,5.31,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUOMLKLNHJGFAU96DA,29,6.34,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLSKLHJGFAU67DA,,224.02,住宅,鋼筋混凝土造,112年9月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQPMLMLNHJGFAU86DA,30,108.04,住家用,鋼筋混凝土造,82年12月21日,三層,一層 二層 三層 陽台 平台 花台,全筆移轉
RPUOMLQLMHJGFAU47DA,30,207.01,住宅、儲藏室、自用車庫,鋼筋混凝土造,83年6月24日,四層,一層 二層 三層 四層 陽台 平台 地下層,全筆移轉
RPWOMLMLNHJGFAU37DA,1,55.79,集合住宅,鋼筋混凝土造,112年7月26日,十五層,十一層 陽台,全筆移轉
RPWOMLMLNHJGFAU37DA,1,23.72,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPPNMLPKNHJGFBU86DA,37,158.14,住商用,鋼筋混凝土造,75年11月11日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPROMLQLMHJGFAU17DA,51,111.36,住家用,鋼筋混凝土加強磚造,62年8月27日,二層,一層 二層,全筆移轉
RPWOMLMLMHJGFAU27DA,37,142.67,住家用,鋼筋混凝土造,75年9月30日,二層,一層 二層,全筆移轉
RPROMLOLNHJGFAU07DA,25,.44,住家用,鋼筋混凝土造,87年10月9日,五層,一層 陽台,持分移轉
RPROMLOLNHJGFAU07DA,25,87.95,住家用,鋼筋混凝土造,87年10月9日,五層,五層 陽台,全筆移轉
RPROMLOLNHJGFAU07DA,25,.07,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPROMLOLNHJGFAU07DA,25,14.21,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPROMLOLNHJGFAU07DA,25,.13,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPROMLOLNHJGFAU07DA,25,26.59,共有部份,鋼筋混凝土造,87年10月9日,五層,,持分移轉
RPOOMLOLNHJGFAU76DA,,50.61,集合住宅,鋼筋混凝土造,113年2月16日,五層,四層 陽台,全筆移轉
RPOOMLOLNHJGFAU76DA,,23.79,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPXNMLOLNHJGFAU57DA,,58.27,集合住宅,鋼筋混凝土造,113年2月16日,五層,四層 陽台,全筆移轉
RPXNMLOLNHJGFAU57DA,,27.39,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPUNMLTLNHJGFAU77DA,6,336.22,集合住宅,鋼筋混凝土造,107年7月24日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPUNMLTLNHJGFAU77DA,6,7.32,本共有部分之項目有騎樓及門廊等２項,鋼筋混凝土造,107年7月24日,五層,,持分移轉
RPTRMLMKMHJGFAU17DA,23,.90,住家用,鋼筋混凝土造,90年3月15日,十四層,一層,持分移轉
RPTRMLMKMHJGFAU17DA,23,128.39,住家用,鋼筋混凝土造,90年3月15日,十四層,三層 陽台,全筆移轉
RPTRMLMKMHJGFAU17DA,23,4.42,門廳及樓梯間、活動中心及避難室、地下層及屋頂突出物,鋼筋混凝土造,90年3月15日,十四層,,持分移轉
RPTRMLMKMHJGFAU17DA,23,38.87,門廳及樓梯間、活動中心及避難室、地下層及屋頂突出物,鋼筋混凝土造,90年3月15日,十四層,,持分移轉
RPQNMLKMNHJGFAU56DA,25,102.98,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPQNMLKMNHJGFAU56DA,25,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPQNMLKMNHJGFAU56DA,25,22.58,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPOOMLLMNHJGFAU56DA,43,99.93,住商用,鋼筋混凝土造,70年8月6日,二層,一層 二層 騎樓,全筆移轉
RPQNMLLMNHJGFAU66DA,8,530.24,農舍,鋼筋混凝土造,104年11月16日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPUNMLLMNHJGFAU07DA,12,249.49,住家用,鋼筋混凝土造,101年5月9日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPWNMLNJOHJGFAU27DA,30,202.12,住家用,鋼筋混凝土造,83年4月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLSLNHJGFAU37DA,,155.99,住宅,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUOMLLJMHJGFAU76DA,1,198.84,住宅,鋼筋混凝土造,112年8月28日,四層,一層 二層 三層 四層 陽台 夾層 見其他登記事項,全筆移轉
RPTNMLSLNHJGFAU57DA,,153.17,住宅,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLLMNHJGFAU96DA,6,347.57,集合住宅,鋼筋混凝土造,107年7月24日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPTNMLLMNHJGFAU96DA,6,7.69,本共有部分之項目有騎樓及門廊等２項,鋼筋混凝土造,107年7月24日,五層,,持分移轉
RPXOMLOJOHJGFAU57DA,,60.17,住商用,木造,,一層,一層 騎樓,全筆移轉
RPRNMLTLNHJGFAU47DA,,155.12,住宅,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUOMLPJLHJGFAU07DA,30,33.76,住家用,鋼筋混凝土造,83年8月11日,八層,八層 陽台,全筆移轉
RPUOMLPJLHJGFAU07DA,30,20.41,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPSPMLRJLHJGFAU17DA,43,188.93,住商用,鋼筋混凝土造,70年6月26日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPVOMLOJLHJGFAU07DA,29,106.58,人行道、住宅,鋼筋混凝土造,83年8月11日,八層,一層 二層 陽台 平台 騎樓,全筆移轉
RPVOMLOJLHJGFAU07DA,29,29.58,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPQNMLLKLHJGFAU88DA,18,160.40,住家用,鋼筋混凝土造,95年3月17日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLPJLHJGFCU76DA,28,143.77,住家用,鋼筋混凝土造,85年1月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRPMLRJLHJGFAU07DA,24,19.16,住家用,鋼筋混凝土造,88年11月25日,六層,二層 陽台,全筆移轉
RPRPMLRJLHJGFAU07DA,24,16.23,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPWNMLMKLHJGFAU96DA,27,83.70,住家用,鋼筋混凝土造,85年10月29日,十六層,四層 陽台 花台,全筆移轉
RPWNMLMKLHJGFAU96DA,27,14.81,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPWNMLMKLHJGFAU96DA,27,23.03,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPPNMLOKLHJGFAU09DA,29,26.20,住家用,鋼筋混凝土造,83年11月15日,十二層,十二層,全筆移轉
RPPNMLOKLHJGFAU09DA,29,8.47,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLOKLHJGFAU09DA,29,4.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOOMLNKLHJGFAU98DA,30,103.37,住家用,鋼筋混凝土造,82年11月9日,八層,六層 陽台,全筆移轉
RPQPMLLJLHJGFAU98DA,26,37.78,住家用,鋼筋混凝土造,87年5月7日,十層,六層 陽台,全筆移轉
RPOOMLNKLHJGFAU98DA,30,41.18,共有部份,鋼筋混凝土造,82年11月9日,八層,,持分移轉
RPQPMLLJLHJGFAU98DA,26,8.96,共有部份,鋼筋混凝土造,87年5月7日,十層,,持分移轉
RPXOMLLJLHJGFAU96DA,29,52.79,住家用,鋼筋混凝土造,84年3月25日,五層,五層 陽台,全筆移轉
RPXOMLLJLHJGFAU96DA,29,13.31,共有部份,鋼筋混凝土造,84年3月25日,五層,,持分移轉
RPWNMLTLKHJGFAU67DA,24,21.38,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPWNMLTLKHJGFAU67DA,24,.72,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPWNMLTLKHJGFAU67DA,24,16.01,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPWNMLTLKHJGFAU67DA,24,83.05,住家用,鋼筋混凝土造,89年8月7日,十五層,十層 陽台 花台,全筆移轉
RPSOMLRLKHJGFAU17DA,31,95.32,住家用,鋼筋混凝土造,82年5月28日,五層,二層 見其他登記事項,全筆移轉
RPSOMLRLKHJGFAU17DA,31,6.77,共有部份,鋼筋混凝土造,82年5月28日,五層,,持分移轉
RPOPMLPJLHJGFAU56DA,42,82.52,住家用,鋼筋混凝土加強磚造,70年10月12日,二層,一層 二層,全筆移轉
RPQNMLMKLHJGFAU98DA,45,119.86,住商用,鋼筋混凝土加強磚造,67年9月9日,二層,一層 二層 騎樓,全筆移轉
RPUOMLNKLHJGFAU96DA,43,101.91,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPVOMLNKLHJGFAU07DA,39,132.65,住商用,鋼筋混凝土加強磚造,74年8月3日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPOPMLNKLHJGFAU09DA,28,42.02,住家用,鋼筋混凝土造,85年2月8日,十二層,九層 陽台,全筆移轉
RPOPMLNKLHJGFAU09DA,28,13.10,共有部份,鋼筋混凝土造,85年2月8日,十二層,,持分移轉
RPQOMLOKLHJGFAU66DA,7,215.92,住家用,鋼筋混凝土造,106年4月5日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLNKLHJGFBU56EA,35,127.03,住商用,鋼筋混凝土造,78年3月10日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPWNMLOKLHJGFAU17DA,41,82.80,住家用,鋼筋混凝土加強磚造,72年2月9日,二層,一層 二層,全筆移轉
RPSNMLQJLHJGFAU86DA,26,18.93,共有部份,鋼筋混凝土造,86年8月22日,五層,,持分移轉
RPSNMLQJLHJGFAU86DA,26,89.26,住家用,鋼筋混凝土造,86年8月22日,五層,三層 陽台,全筆移轉
RPROMLNKLHJGFAU66DA,39,113.88,住家用,鋼筋混凝土造,73年10月23日,二層,一層 二層 屋頂突出物 夾層,全筆移轉
RPROMLSKLHJGFAU17DA,30,24.55,住家用,鋼筋混凝土造,82年11月29日,五層,五層 陽台,全筆移轉
RPROMLSKLHJGFAU17DA,30,6.02,共有部份,鋼筋混凝土造,82年11月29日,五層,,持分移轉
RPQNMLOKLHJGFBU66DA,40,5.61,國民住宅,鋼筋混凝土造,73年1月14日,四層,,持分移轉
RPQNMLOKLHJGFBU66DA,40,83.68,住商用,鋼筋混凝土造,73年1月14日,四層,一層,全筆移轉
RPUOMLQJLHJGFAU17DA,40,90.74,住家用,鋼筋混凝土加強磚造,72年12月23日,二層,一層 二層,全筆移轉
RPOPMLOKLHJGFAU56DA,29,34.28,住家用,鋼筋混凝土造,84年1月24日,五層,一層 平台,全筆移轉
RPOPMLOKLHJGFAU56DA,29,9.21,共有部份,鋼筋混凝土造,84年1月24日,五層,,持分移轉
RPPOMLSKLHJGFAU96DA,47,69.32,住家用,鋼筋混凝土造,66年1月19日,四層,一層 騎樓 電梯樓梯間,全筆移轉
RPVOMLOKLHJGFAU17DA,30,89.66,住家用,鋼筋混凝土造,82年12月15日,六層,五層 陽台,全筆移轉
RPVOMLOKLHJGFAU17DA,30,14.66,共有部份,鋼筋混凝土造,82年12月15日,六層,,持分移轉
RPVOMLOKLHJGFAU17DA,30,13.98,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPVOMLOKLHJGFAU17DA,30,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPVOMLOKLHJGFAU17DA,30,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPOOMLPKLHJGFAU56DA,38,6.85,共有部份,鋼筋混凝土造,75年5月31日,九層,,持分移轉
RPOOMLPKLHJGFAU56DA,38,23.13,商業用,鋼筋混凝土造,75年5月31日,九層,二層,全筆移轉
RPPNMLSKLHJGFAU86DA,29,113.38,住家用,鋼筋混凝土造,83年9月21日,六層,六層 陽台,全筆移轉
RPPNMLSKLHJGFAU86DA,29,38.15,共有部份,鋼筋混凝土造,83年9月21日,六層,,持分移轉
RPUOMLSKLHJGFAU47DA,,66.54,集合住宅,鋼筋混凝土造,112年12月29日,五層,四層 陽台,全筆移轉
RPUOMLSKLHJGFAU47DA,,47.00,共有部份,鋼筋混凝土造,112年12月29日,五層,,持分移轉
RPWOMLPJLHJGFAU27DA,35,96.00,住家用,鋼筋混凝土造,78年6月3日,二層,一層 二層 陽台,全筆移轉
RPQNMLPKLHJGFCU86DA,31,122.97,住家用,鋼筋混凝土造,82年1月13日,三層,一層 二層 三層 陽台 騎樓,持分移轉
RPPNMLLKLHJGFCU98DA,43,124.59,住家用,鋼筋混凝土加強磚造,70年2月28日,二層,一層 二層,全筆移轉
RPOOMLSKLHJGFAU86DA,,29.00,集合住宅,鋼筋混凝土造,112年10月3日,七層,六層 陽台,全筆移轉
RPOOMLSKLHJGFAU86DA,,11.11,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPVOMLSKLHJGFAU57DA,,66.55,集合住宅,鋼筋混凝土造,112年12月29日,五層,二層 陽台,全筆移轉
RPVOMLSKLHJGFAU57DA,,47.00,共有部份,鋼筋混凝土造,112年12月29日,五層,,持分移轉
RPVOMLSKLHJGFAU57DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,112年12月29日,五層,,持分移轉
RPOPMLLJLHJGFAU78DA,28,45.16,住家用,鋼筋混凝土造,85年2月8日,十二層,十一層 陽台 花台,全筆移轉
RPOPMLLJLHJGFAU78DA,28,10.36,共有部份,鋼筋混凝土造,85年2月8日,十二層,,持分移轉
RPSPMLSKLHJGFAU37DA,40,163.39,住家用,鋼筋混凝土造,72年8月9日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPWOMLSKLHJGFAU67DA,,66.55,集合住宅,鋼筋混凝土造,112年12月29日,五層,三層 陽台,全筆移轉
RPWOMLSKLHJGFAU67DA,,47.00,共有部份,鋼筋混凝土造,112年12月29日,五層,,持分移轉
RPWOMLSKLHJGFAU67DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,112年12月29日,五層,,持分移轉
RPQNMLTKLHJGFAU07DA,24,55.65,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPQNMLTKLHJGFAU07DA,24,108.80,住家用,鋼筋混凝土造,89年6月9日,七層,五層 陽台,全筆移轉
RPQNMLTKLHJGFAU07DA,24,21.98,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPTOMLPJLHJGFAU96DA,21,366.95,住家用,鋼筋混凝土造,92年5月13日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLTKLHJGFAU07DA,2,63.42,集合住宅,鋼筋混凝土造,111年5月31日,五層,四層 陽台,全筆移轉
RPPOMLTKLHJGFAU07DA,2,10.18,共有部份,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPPOMLTKLHJGFAU07DA,2,.15,共有部分（管理室）,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPVOMLTKLHJGFAU67DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPUOMLTKLHJGFAU57DA,30,80.37,住家用,鋼筋混凝土造,83年4月1日,十層,六層 陽台 花台,全筆移轉
RPUOMLTKLHJGFAU57DA,30,23.47,共有部份,鋼筋混凝土造,83年4月1日,十層,,持分移轉
RPXNMLKLLHJGFAU96DA,8,220.66,住家用,鋼筋混凝土造,105年1月6日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPXNMLKLLHJGFAU96DA,8,4.08,活動中心,鋼筋混凝土造,104年12月14日,二層,一層 二層 屋頂突出物,持分移轉
RPPNMLKLLHJGFAU78DA,30,44.46,住家用,鋼筋混凝土造,83年4月26日,七層,六層 陽台,全筆移轉
RPXNMLKLLHJGFAU96DA,8,.08,電信機房,鋼筋混凝土造,104年12月14日,一層,一層,持分移轉
RPPNMLKLLHJGFAU78DA,30,13.29,共有部份,鋼筋混凝土造,83年4月26日,七層,,持分移轉
RPXNMLKLLHJGFAU96DA,8,3.08,污水處理廠,鋼筋混凝土造,105年1月6日,一層,一層 地下一層,持分移轉
RPXNMLKLLHJGFAU96DA,4,.28,公用設備管理室,鋼筋混凝土造,109年1月3日,一層,一層,持分移轉
RPVOMLLJLHJGFAU76DA,25,65.28,住家用,鋼筋混凝土造,87年10月6日,五層,五層 陽台,全筆移轉
RPTOMLKLLHJGFAU66DA,30,21.49,住家用,鋼筋混凝土造,82年10月14日,六層,五層 陽台,全筆移轉
RPVOMLLJLHJGFAU76DA,25,41.31,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPTOMLKLLHJGFAU66DA,30,7.31,共有部份,鋼筋混凝土造,82年10月14日,六層,,持分移轉
RPOOMLKLLHJGFAU78DA,27,49.93,住家用,鋼筋混凝土造,85年10月29日,十六層,十二層 陽台 花台,全筆移轉
RPOOMLKLLHJGFAU78DA,27,8.46,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLKLLHJGFAU78DA,27,7.23,停車空間,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLKLLHJGFAU78DA,27,13.21,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPXOMLSKLHJGFAU77DA,29,13.22,共有部份,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPXOMLSKLHJGFAU77DA,29,28.21,住家用,鋼筋混凝土造,83年8月31日,七層,六層 花台,全筆移轉
RPRPMLLJLHJGFAU09DA,47,77.62,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPOOMLLLLHJGFAU88DA,30,21.49,住家用,鋼筋混凝土造,82年10月14日,六層,四層 陽台,全筆移轉
RPOOMLLLLHJGFAU88DA,30,7.31,共有部份,鋼筋混凝土造,82年10月14日,六層,,持分移轉
RPWOMLQKKHJGFAU37DA,31,135.71,住家用,鋼筋混凝土造,82年2月12日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPROMLLLLHJGFAU56DA,28,108.62,住家用,鋼筋混凝土造,85年2月16日,十五層,七層 陽台,全筆移轉
RPROMLLLLHJGFAU56DA,28,28.37,共有部份,鋼筋混凝土造,85年2月16日,十五層,,持分移轉
RPSNMLSJLHJGFAU07DA,30,53.44,住家用,鋼筋混凝土造,83年2月2日,七層,四層 花台,全筆移轉
RPSNMLSJLHJGFAU07DA,,18.16,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPTNMLTKLHJGFAU37DA,29,161.23,停車空間、住宅,鋼筋混凝土造,83年9月29日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 雨遮,全筆移轉
RPQNMLMLLHJGFAU09DA,29,498.40,住商用,鋼筋混凝土造,83年9月15日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPTOMLMLLHJGFAU86DA,43,100.05,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPQPMLRJLHJGFAU96DA,28,39.61,住家用,鋼筋混凝土造,85年3月9日,七層,五層 陽台,全筆移轉
RPQPMLRJLHJGFAU96DA,28,15.94,共有部份,鋼筋混凝土造,85年3月9日,七層,,持分移轉
RPTNMLSKLHJGFAU27DA,,61.75,集合住宅,鋼筋混凝土造,112年11月16日,七層,七層 陽台,全筆移轉
RPTNMLSKLHJGFAU27DA,,19.24,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPTNMLSKLHJGFAU27DA,,21.00,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPXNMLMLLHJGFAU17DA,31,246.68,住家用,鋼筋混凝土造,82年1月20日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPSNMLLLLHJGFAU56DA,25,133.34,住家用,鋼筋混凝土造,88年6月22日,三層,一層 二層 三層 陽台,全筆移轉
RPQOMLLLLHJGFAU09DA,4,100.03,集合住宅,鋼筋混凝土造,109年8月28日,九層,七層 陽台,全筆移轉
RPQOMLLLLHJGFAU09DA,4,36.76,本共有部分之項目有停車空間、機電設備空間、騎樓、樓梯間、梯廳、昇降設備機械房、台電配電場所、消防設備室、屋頂突出物１、２層等,鋼筋混凝土造,109年8月28日,九層,,持分移轉
RPQOMLLLLHJGFAU09DA,4,8.67,停車空間,鋼筋混凝土造,109年8月28日,九層,,持分移轉
RPUOMLPLLHJGFAU27DA,30,84.53,住家用,鋼筋混凝土造,83年5月18日,七層,四層 陽台,全筆移轉
RPUOMLPLLHJGFAU27DA,30,24.81,共有部份,鋼筋混凝土造,83年5月18日,七層,,持分移轉
RPSNMLQLLHJGFAU07DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,四層 陽台,全筆移轉
RPSNMLQLLHJGFAU07DA,,17.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPQNMLPLLHJGFAU76DA,41,114.54,住商用,鋼筋混凝土加強磚造,72年5月6日,二層,一層 二層 騎樓,全筆移轉
RPWNMLQLLHJGFAU47DA,29,53.64,住家用,鋼筋混凝土造,83年12月23日,四層,一層 陽台,全筆移轉
RPWNMLQLLHJGFAU47DA,29,14.06,共有部份,鋼筋混凝土造,83年12月23日,四層,,持分移轉
RPPNMLQLLHJGFCU96DA,,220.85,住家用,鋼筋混凝土造,113年1月16日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLRLLHJGFAU86DA,27,195.56,住家用,鋼筋混凝土造,86年1月27日,二層,一層 二層 陽台,全筆移轉
RPQNMLSLLHJGFCU27DA,41,106.72,住家用,鋼筋混凝土加強磚造,72年3月19日,二層,一層 二層,全筆移轉
RPRNMLMKLHJGFBU56DA,38,167.84,住商用,鋼筋混凝土造,74年10月16日,二層,一層 二層 騎樓,全筆移轉
RPQNMLPKKHJGFAU56DA,1,210.14,住家用,鋼筋混凝土造,112年4月13日,四層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPROMLRLLHJGFAU17DA,30,76.60,住家用,鋼筋混凝土造,82年12月15日,七層,一層 平台,全筆移轉
RPROMLRLLHJGFAU17DA,30,15.61,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPNMLOLLHJGFAU56DA,29,28.83,住家用,鋼筋混凝土造,84年8月19日,十一層,八層 陽台 花台,全筆移轉
RPROMLRLLHJGFAU17DA,30,12.11,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPNMLOLLHJGFAU56DA,29,7.71,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPPNMLQLLHJGFAU76DA,30,136.73,住家用,鋼筋混凝土造,82年12月29日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLTLLHJGFAU37DA,44,126.08,住商用,鋼筋混凝土加強磚造,69年8月16日,二層,一層 二層 騎樓,全筆移轉
RPPOMLSLLHJGFAU07DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPWPMLSLLHJGFAU87DA,20,209.39,住家用,鋼筋混凝土造,93年5月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVQMLSLLHJGFAU87DA,44,122.10,住家用,鋼筋混凝土加強磚造,69年2月7日,二層,一層 二層,全筆移轉
RPVNMLTLLHJGFAU67DA,41,100.40,住家用,鋼筋混凝土加強磚造,71年11月30日,二層,一層 二層,全筆移轉
RPTNMLTLLHJGFAU47DA,1,89.34,集合住宅,鋼筋混凝土造,112年6月2日,七層,七層 陽台,全筆移轉
RPTNMLTLLHJGFAU47DA,1,29.25,共有部份,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPTNMLTLLHJGFAU47DA,1,13.51,共有部分（停車空間）,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPRNMLPLLHJGFAU86DA,38,157.60,住家用,鋼筋混凝土造,75年1月8日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPQOMLMLLHJGFAU56DA,,32.56,商業用,木造,,二層,一層 二層,全筆移轉
RPTOMLOJLHJGFAU86DA,29,11.60,共有部份,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPTOMLOJLHJGFAU86DA,29,24.91,住家用,鋼筋混凝土造,83年8月31日,七層,三層 陽台 花台,全筆移轉
RPQNMLTLLHJGFAU17DA,16,446.19,住商用,鋼筋混凝土造,97年5月9日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓 雨遮,全筆移轉
RPUOMLTLLHJGFAU67DA,30,127.43,住家用,鋼筋混凝土造,83年7月27日,四層,一層 平台,全筆移轉
RPUOMLTLLHJGFAU67DA,30,40.04,共有部份,鋼筋混凝土造,83年7月27日,四層,,持分移轉
RPUOMLTLLHJGFAU67DA,30,11.99,共有部份,鋼筋混凝土造,83年7月27日,四層,,持分移轉
RPVNMLQLLHJGFAU37DA,2,66.74,集合住宅,鋼筋混凝土造,110年11月5日,十一層,八層 陽台,全筆移轉
RPVNMLQLLHJGFAU37DA,2,52.95,共有部份,鋼筋混凝土造,110年11月5日,十一層,,持分移轉
